"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"936565","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76741","240","Sat Oct 04 15:22:08 UTC 2025","Sat Oct 04 15:22:20 UTC 2025","12","Liberation Day Tariffs_91","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""Here's a comprehensive summary of the key points discussed:"", ""Extracted_Claims"": [""The video segments cover a range of international events"", ""The video segments cover a range of domestic events"", ""The focus of the video segments is primarily on the escalating trade tensions between the United States and China"", ""A comprehensive summary of the key points is provided""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936566","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76742","240","Sat Oct 04 15:22:21 UTC 2025","Sat Oct 04 15:22:43 UTC 2025","22","Liberation Day Tariffs_92","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""**Trade Tensions Between US and China:**"", ""Extracted_Claims"": [""There are trade tensions between the United States and China"", ""President Donald Trump announced the resolution of trade tensions between the United States and China"", ""A trade war between the US and China has been averted"", ""The agreement between the US and China benefits certain sectors such as steel"", ""Additional tariffs have been imposed on Chinese goods"", ""U.S.-China trade talks led to a reduction in the trade gap"", ""Naval ships and global trade networks play a role in the broader context of trade disputes between the US and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","zjin22"
"936567","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76743","240","Sat Oct 04 15:22:43 UTC 2025","Sat Oct 04 15:23:07 UTC 2025","24","Liberation Day Tariffs_93","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The first segment highlights the resolution of trade tensions between the United States and China, with President Donald Trump announcing that a trade war has been averted."", ""Extracted_Claims"": [""The first segment discusses trade tensions between the United States and China"", ""The segment highlights the resolution of these trade tensions"", ""President Donald Trump made an announcement regarding the trade tensions"", ""President Trump announced that a trade war has been averted"", ""There was a potential for a trade war between the United States and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936568","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76744","240","Sat Oct 04 15:23:07 UTC 2025","Sat Oct 04 15:23:17 UTC 2025","10","Liberation Day Tariffs_94","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The second segment discusses the impact of this truce on industries like steel, showcasing how the agreement benefits certain sectors."", ""Extracted_Claims"": [""The second segment discusses the impact of the truce on industries"", ""Steel industry is mentioned as one of the impacted industries"", ""The agreement between the US and China led to a truce"", ""Certain sectors benefit from the agreement"", ""The steel industry is among the sectors benefiting from the agreement""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936569","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76745","240","Sat Oct 04 15:23:17 UTC 2025","Sat Oct 04 15:23:30 UTC 2025","13","Liberation Day Tariffs_95","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The third segment elaborates on the escalation of trade tensions, detailing additional tariffs being imposed on Chinese goods."", ""Extracted_Claims"": [""The third segment elaborates on the escalation of trade tensions"", ""Additional tariffs are being imposed on Chinese goods"", ""The escalation of trade tensions involves the United States and China"", ""The imposition of additional tariffs is a part of the escalation of trade tensions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936570","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76746","240","Sat Oct 04 15:23:30 UTC 2025","Sat Oct 04 15:23:35 UTC 2025","5","Liberation Day Tariffs_96","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fourth segment focuses on U.S.-China trade talks, mentioning a reduction in the trade gap through agreements signed."", ""Extracted_Claims"": [""The fourth segment focuses on U.S.-China trade talks"", ""Agreements were signed during the U.S.-China trade talks"", ""The agreements led to a reduction in the trade gap""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936571","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76747","240","Sat Oct 04 15:23:36 UTC 2025","Sat Oct 04 15:23:47 UTC 2025","11","Liberation Day Tariffs_97","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fifth segment summarizes the broader context of the trade disputes, emphasizing the role of naval ships and global trade networks."", ""Extracted_Claims"": [""The fifth segment summarizes the broader context of the trade disputes"", ""The fifth segment emphasizes the role of naval ships in trade disputes"", ""The fifth segment emphasizes the role of global trade networks in trade disputes"", ""Naval ships play a role in the broader context of trade disputes"", ""Global trade networks play a role in the broader context of trade disputes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936572","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76748","240","Sat Oct 04 15:23:48 UTC 2025","Sat Oct 04 15:23:51 UTC 2025","3","Liberation Day Tariffs_98","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""**Domestic Events:**"", ""Extracted_Claims"": [""This section covers domestic events""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false]","[true]","[false]","","[false]","zjin22"
"936573","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76749","240","Sat Oct 04 15:23:51 UTC 2025","Sat Oct 04 15:23:55 UTC 2025","4","Liberation Day Tariffs_99","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The first segment introduces the concept of D-Day, commemorating the Normandy invasion during World War II."", ""Extracted_Claims"": [""There is a video segment that introduces the concept of D-Day"", ""D-Day is associated with the Normandy invasion during World War II"", ""The segment commemorates the Normandy invasion""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936574","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76750","240","Sat Oct 04 15:23:56 UTC 2025","Sat Oct 04 15:24:04 UTC 2025","8","Liberation Day Tariffs_100","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The second segment covers the arrest of two suspects involved in the killing of a nurse in Germany."", ""Extracted_Claims"": [""There was an arrest of suspects"", ""Two suspects were arrested"", ""The suspects were involved in the killing of a nurse"", ""The incident took place in Germany""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936575","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76751","240","Sat Oct 04 15:24:05 UTC 2025","Sat Oct 04 15:27:40 UTC 2025","215","Liberation Day Tariffs_101","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The third segment reports on the 50th anniversary of the Stonewall riots, addressing past actions within the LGBTQ+ community."", ""Extracted_Claims"": [""The third segment reports on the 50th anniversary of the Stonewall riots"", ""The report addresses past actions within the LGBTQ+ community"", ""The Stonewall riots occurred 50 years prior to the reporting"", ""The segment provides information about historical events in the LGBTQ+ community""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936576","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76752","240","Sat Oct 04 15:27:41 UTC 2025","Sat Oct 04 15:27:57 UTC 2025","16","Liberation Day Tariffs_102","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fourth segment discusses the Federal Communications Commission's action against robocalls, stressing consumer protection."", ""Extracted_Claims"": [""The fourth segment discusses the Federal Communications Commission's actions"", ""The actions are against robocalls"", ""The Federal Communications Commission's actions aim to protect consumers""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936577","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76753","240","Sat Oct 04 15:27:58 UTC 2025","Sat Oct 04 15:28:07 UTC 2025","9","Liberation Day Tariffs_103","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fifth segment previews upcoming content, including a political climate segment and meetings between leaders, particularly focusing on preserving democracy."", ""Extracted_Claims"": [""The fifth segment previews upcoming content"", ""Upcoming content includes a segment on the political climate"", ""Upcoming content includes meetings between leaders"", ""The focus of the upcoming content is on preserving democracy""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936578","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76754","240","Sat Oct 04 15:28:07 UTC 2025","Sat Oct 04 15:30:36 UTC 2025","149","Liberation Day Tariffs_104","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""These segments provide a balanced view of both international and domestic affairs, offering insights into the complex interplay between different countries and the impacts of global trade policies."", ""Extracted_Claims"": [""The segments cover both international and domestic affairs"", ""The segments offer insights into the interactions between different countries"", ""The segments highlight the impacts of global trade policies"", ""The segments provide a balanced perspective on various issues"", ""The segments discuss complex relationships between nations""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/nQnJajI4Vjo.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936579","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76755","240","Sat Oct 04 15:30:36 UTC 2025","Sat Oct 04 15:37:08 UTC 2025","392","Liberation Day Tariffs_105","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""The video segments cover a range of international and domestic events, primarily focused on the escalating trade tensions between the United States and China."", ""Extracted_Claims"": [""The video segments cover a range of events"", ""The events covered include both international and domestic affairs"", ""The primary focus of the segments is on trade tensions"", ""The trade tensions are specifically between the United States and China"", ""The segments discuss escalating trade tensions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936580","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76756","240","Sat Oct 04 15:37:08 UTC 2025","Sat Oct 04 15:37:20 UTC 2025","12","Liberation Day Tariffs_106","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""Here's a comprehensive summary of the key points discussed:"", ""Extracted_Claims"": [""The video segments cover a range of international events"", ""The video segments cover a range of domestic events"", ""The focus of the video segments is primarily on the escalating trade tensions between the United States and China"", ""A comprehensive summary of the key points is provided""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936581","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76757","240","Sat Oct 04 15:37:20 UTC 2025","Sat Oct 04 15:37:29 UTC 2025","9","Liberation Day Tariffs_107","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""**Trade Tensions Between US and China:**"", ""Extracted_Claims"": [""There are trade tensions between the United States and China"", ""President Donald Trump announced the resolution of trade tensions between the United States and China"", ""A trade war between the US and China has been averted"", ""The agreement between the US and China benefits certain sectors such as steel"", ""Additional tariffs have been imposed on Chinese goods"", ""U.S.-China trade talks led to a reduction in the trade gap"", ""Naval ships and global trade networks play a role in the broader context of trade disputes between the US and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false,false,false,false]","[true,true,true,true,true,true,true]","[false,false,false,false,false,false,false]","","[false,false,false,false,false,false,false]","zjin22"
"936582","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76759","240","Sat Oct 04 15:38:10 UTC 2025","Sat Oct 04 15:38:19 UTC 2025","9","Liberation Day Tariffs_108","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The first segment highlights the resolution of trade tensions between the United States and China, with President Donald Trump announcing that a trade war has been averted."", ""Extracted_Claims"": [""The first segment discusses trade tensions between the United States and China"", ""The segment highlights the resolution of these trade tensions"", ""President Donald Trump made an announcement regarding the trade tensions"", ""President Trump announced that a trade war has been averted"", ""There was a potential for a trade war between the United States and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936583","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76760","240","Sat Oct 04 15:38:19 UTC 2025","Sat Oct 04 16:01:02 UTC 2025","1363","Liberation Day Tariffs_109","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The second segment discusses the impact of this truce on industries like steel, showcasing how the agreement benefits certain sectors."", ""Extracted_Claims"": [""The second segment discusses the impact of the truce on industries"", ""Steel industry is mentioned as one of the impacted industries"", ""The agreement between the US and China led to a truce"", ""Certain sectors benefit from the agreement"", ""The steel industry is among the sectors benefiting from the agreement""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936584","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76761","240","Sat Oct 04 16:01:02 UTC 2025","Sat Oct 04 16:06:23 UTC 2025","321","Liberation Day Tariffs_110","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The third segment elaborates on the escalation of trade tensions, detailing additional tariffs being imposed on Chinese goods."", ""Extracted_Claims"": [""The third segment elaborates on the escalation of trade tensions"", ""Additional tariffs are being imposed on Chinese goods"", ""The escalation of trade tensions involves the United States and China"", ""The imposition of additional tariffs is a part of the escalation of trade tensions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936585","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76762","240","Sat Oct 04 16:06:24 UTC 2025","Sat Oct 04 16:06:32 UTC 2025","8","Liberation Day Tariffs_111","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fourth segment focuses on U.S.-China trade talks, mentioning a reduction in the trade gap through agreements signed."", ""Extracted_Claims"": [""The fourth segment focuses on U.S.-China trade talks"", ""Agreements were signed during the U.S.-China trade talks"", ""The agreements led to a reduction in the trade gap""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936586","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76763","240","Sat Oct 04 16:06:32 UTC 2025","Sat Oct 04 16:06:48 UTC 2025","16","Liberation Day Tariffs_112","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fifth segment summarizes the broader context of the trade disputes, emphasizing the role of naval ships and global trade networks."", ""Extracted_Claims"": [""The fifth segment summarizes the broader context of the trade disputes"", ""The fifth segment emphasizes the role of naval ships in trade disputes"", ""The fifth segment emphasizes the role of global trade networks in trade disputes"", ""Naval ships play a role in the broader context of trade disputes"", ""Global trade networks play a role in the broader context of trade disputes""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936587","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76764","240","Sat Oct 04 16:06:49 UTC 2025","Sat Oct 04 16:06:52 UTC 2025","3","Liberation Day Tariffs_113","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""**Domestic Events:**"", ""Extracted_Claims"": [""This section covers domestic events""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false]","[true]","[false]","","[false]","zjin22"
"936588","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76765","240","Sat Oct 04 16:06:52 UTC 2025","Sat Oct 04 16:07:17 UTC 2025","25","Liberation Day Tariffs_114","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The first segment introduces the concept of D-Day, commemorating the Normandy invasion during World War II."", ""Extracted_Claims"": [""There is a video segment that introduces the concept of D-Day"", ""D-Day is associated with the Normandy invasion during World War II"", ""The segment commemorates the Normandy invasion""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936589","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76766","240","Sat Oct 04 16:07:17 UTC 2025","Sat Oct 04 16:07:24 UTC 2025","7","Liberation Day Tariffs_115","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The second segment covers the arrest of two suspects involved in the killing of a nurse in Germany."", ""Extracted_Claims"": [""There was an arrest of suspects"", ""Two suspects were arrested"", ""The suspects were involved in the killing of a nurse"", ""The incident took place in Germany""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936590","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76767","240","Sat Oct 04 16:07:24 UTC 2025","Sat Oct 04 16:07:38 UTC 2025","14","Liberation Day Tariffs_116","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The third segment reports on the 50th anniversary of the Stonewall riots, addressing past actions within the LGBTQ+ community."", ""Extracted_Claims"": [""The third segment reports on the 50th anniversary of the Stonewall riots"", ""The report addresses past actions within the LGBTQ+ community"", ""The Stonewall riots occurred 50 years prior to the reporting"", ""The segment provides information about historical events in the LGBTQ+ community""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936591","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76768","240","Sat Oct 04 16:07:38 UTC 2025","Sat Oct 04 16:07:43 UTC 2025","5","Liberation Day Tariffs_117","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fourth segment discusses the Federal Communications Commission's action against robocalls, stressing consumer protection."", ""Extracted_Claims"": [""The fourth segment discusses the Federal Communications Commission's actions"", ""The actions are against robocalls"", ""The Federal Communications Commission's actions aim to protect consumers""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","zjin22"
"936592","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76769","240","Sat Oct 04 16:07:43 UTC 2025","Sat Oct 04 16:07:49 UTC 2025","6","Liberation Day Tariffs_118","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The fifth segment previews upcoming content, including a political climate segment and meetings between leaders, particularly focusing on preserving democracy."", ""Extracted_Claims"": [""The fifth segment previews upcoming content"", ""Upcoming content includes a segment on the political climate"", ""Upcoming content includes meetings between leaders"", ""The focus of the upcoming content is on preserving democracy""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936593","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76771","240","Sat Oct 04 16:07:55 UTC 2025","Sat Oct 04 16:08:13 UTC 2025","18","Liberation Day Tariffs_119","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""These segments provide a balanced view of both international and domestic affairs, offering insights into the complex interplay between different countries and the impacts of global trade policies."", ""Extracted_Claims"": [""The segments cover both international and domestic affairs"", ""The segments offer insights into the interactions between different countries"", ""The segments highlight the impacts of global trade policies"", ""The segments provide a balanced perspective on various issues"", ""The segments discuss complex relationships between nations""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/sQ4nSun5KBQ.mp4""}","[false,true,true,false,true]","[true,false,false,true,false]","[false,true,true,false,true]","","[false,true,true,false,true]","zjin22"
"936594","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76772","240","Sat Oct 04 16:08:13 UTC 2025","Sat Oct 04 16:11:29 UTC 2025","196","Liberation Day Tariffs_120","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""The video segments cover a range of international and domestic events, primarily focused on the escalating trade tensions between the United States and China."", ""Extracted_Claims"": [""The video segments cover a range of events"", ""The events covered include both international and domestic affairs"", ""The primary focus of the segments is on trade tensions"", ""The trade tensions are specifically between the United States and China"", ""The segments discuss escalating trade tensions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936595","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76773","240","Sat Oct 04 16:11:29 UTC 2025","Sat Oct 04 16:13:30 UTC 2025","121","Liberation Day Tariffs_121","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""Here's a comprehensive summary of the key points discussed:"", ""Extracted_Claims"": [""The video segments cover a range of international events"", ""The video segments cover a range of domestic events"", ""The focus of the video segments is primarily on the escalating trade tensions between the United States and China"", ""A comprehensive summary of the key points is provided""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
"936596","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76774","240","Sat Oct 04 16:13:31 UTC 2025","Sat Oct 04 16:14:31 UTC 2025","60","Liberation Day Tariffs_122","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""**Trade Tensions Between US and China:**"", ""Extracted_Claims"": [""There are trade tensions between the United States and China"", ""President Donald Trump announced the resolution of trade tensions between the United States and China"", ""A trade war between the US and China has been averted"", ""The agreement between the US and China benefits certain sectors such as steel"", ""Additional tariffs have been imposed on Chinese goods"", ""U.S.-China trade talks led to a reduction in the trade gap"", ""Naval ships and global trade networks play a role in the broader context of trade disputes between the US and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false,true,false,false]","[true,true,true,true,false,true,true]","[false,false,false,false,true,false,false]","","[false,false,false,false,true,false,false]","zjin22"
"936597","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76775","240","Sat Oct 04 16:14:31 UTC 2025","Sat Oct 04 16:22:40 UTC 2025","489","Liberation Day Tariffs_123","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The first segment highlights the resolution of trade tensions between the United States and China, with President Donald Trump announcing that a trade war has been averted."", ""Extracted_Claims"": [""The first segment discusses trade tensions between the United States and China"", ""The segment highlights the resolution of these trade tensions"", ""President Donald Trump made an announcement regarding the trade tensions"", ""President Trump announced that a trade war has been averted"", ""There was a potential for a trade war between the United States and China""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936598","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76776","240","Sat Oct 04 16:22:40 UTC 2025","Sat Oct 04 16:22:50 UTC 2025","10","Liberation Day Tariffs_124","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The second segment discusses the impact of this truce on industries like steel, showcasing how the agreement benefits certain sectors."", ""Extracted_Claims"": [""The second segment discusses the impact of the truce on industries"", ""Steel industry is mentioned as one of the impacted industries"", ""The agreement between the US and China led to a truce"", ""Certain sectors benefit from the agreement"", ""The steel industry is among the sectors benefiting from the agreement""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","zjin22"
"936599","1098","Eval Paper Grounding Judgments","Wed Sep 10 19:56:07 UTC 2025","1","86400","76777","240","Sat Oct 04 16:22:50 UTC 2025","Sat Oct 04 16:23:58 UTC 2025","68","Liberation Day Tariffs_125","{""Wiki_Title"": ""Liberation Day Tariffs"", ""Claim_Sentence"": ""- The third segment elaborates on the escalation of trade tensions, detailing additional tariffs being imposed on Chinese goods."", ""Extracted_Claims"": [""The third segment elaborates on the escalation of trade tensions"", ""Additional tariffs are being imposed on Chinese goods"", ""The escalation of trade tensions involves the United States and China"", ""The imposition of additional tariffs is a part of the escalation of trade tensions""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/_AWFQIjUMuI.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","zjin22"
